"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+3.15256356250E+009, -1.16238926566E+001, +0.00000000000E+000
+3.15506337500E+009, -1.17005225925E+001, +0.00000000000E+000
+3.15756318750E+009, -1.17759194541E+001, +0.00000000000E+000
+3.16006300000E+009, -1.18479118141E+001, +0.00000000000E+000
+3.16256281250E+009, -1.19191428660E+001, +0.00000000000E+000
+3.16506262500E+009, -1.19950303819E+001, +0.00000000000E+000
+3.16756243750E+009, -1.20634670714E+001, +0.00000000000E+000
+3.17006225000E+009, -1.21410868066E+001, +0.00000000000E+000
+3.17256206250E+009, -1.22122409023E+001, +0.00000000000E+000
+3.17506187500E+009, -1.22886250642E+001, +0.00000000000E+000
+3.17756168750E+009, -1.23626482893E+001, +0.00000000000E+000
+3.18006150000E+009, -1.24370852362E+001, +0.00000000000E+000
+3.18256131250E+009, -1.25133859188E+001, +0.00000000000E+000
+3.18506112500E+009, -1.25888574712E+001, +0.00000000000E+000
+3.18756093750E+009, -1.26663607426E+001, +0.00000000000E+000
+3.19006075000E+009, -1.27489789378E+001, +0.00000000000E+000
+3.19256056250E+009, -1.28257122114E+001, +0.00000000000E+000
+3.19506037500E+009, -1.29090982237E+001, +0.00000000000E+000
+3.19756018750E+009, -1.29905111001E+001, +0.00000000000E+000
+3.20006000000E+009, -1.30764199258E+001, +0.00000000000E+000
+3.20255981250E+009, -1.31636156496E+001, +0.00000000000E+000
+3.20505962500E+009, -1.32534825141E+001, +0.00000000000E+000
+3.20755943750E+009, -1.33414951268E+001, +0.00000000000E+000
+3.21005925000E+009, -1.34303179007E+001, +0.00000000000E+000
+3.21255906250E+009, -1.35254601010E+001, +0.00000000000E+000
+3.21505887500E+009, -1.36178977595E+001, +0.00000000000E+000
+3.21755868750E+009, -1.37137590923E+001, +0.00000000000E+000
+3.22005850000E+009, -1.38076230290E+001, +0.00000000000E+000
+3.22255831250E+009, -1.39046779235E+001, +0.00000000000E+000
+3.22505812500E+009, -1.39996197449E+001, +0.00000000000E+000
+3.22755793750E+009, -1.40931504257E+001, +0.00000000000E+000
+3.23005775000E+009, -1.41819786083E+001, +0.00000000000E+000
+3.23255756250E+009, -1.42724582599E+001, +0.00000000000E+000
+3.23505737500E+009, -1.43598769949E+001, +0.00000000000E+000
+3.23755718750E+009, -1.44549336186E+001, +0.00000000000E+000
+3.24005700000E+009, -1.45366779230E+001, +0.00000000000E+000
+3.24255681250E+009, -1.46251738451E+001, +0.00000000000E+000
+3.24505662500E+009, -1.47101642526E+001, +0.00000000000E+000
+3.24755643750E+009, -1.47913750832E+001, +0.00000000000E+000
+3.25005625000E+009, -1.48743336620E+001, +0.00000000000E+000
+3.25255606250E+009, -1.49563166337E+001, +0.00000000000E+000
+3.25505587500E+009, -1.50348657659E+001, +0.00000000000E+000
+3.25755568750E+009, -1.51143477709E+001, +0.00000000000E+000
+3.26005550000E+009, -1.51874779840E+001, +0.00000000000E+000
+3.26255531250E+009, -1.52656193881E+001, +0.00000000000E+000
+3.26505512500E+009, -1.53383971336E+001, +0.00000000000E+000
+3.26755493750E+009, -1.54198238648E+001, +0.00000000000E+000
+3.27005475000E+009, -1.54943505164E+001, +0.00000000000E+000
+3.27255456250E+009, -1.55653153504E+001, +0.00000000000E+000
+3.27505437500E+009, -1.56341386457E+001, +0.00000000000E+000
+3.27755418750E+009, -1.57126925405E+001, +0.00000000000E+000
+3.28005400000E+009, -1.57848901703E+001, +0.00000000000E+000
+3.28255381250E+009, -1.58528835944E+001, +0.00000000000E+000
+3.28505362500E+009, -1.59323930111E+001, +0.00000000000E+000
+3.28755343750E+009, -1.60060739808E+001, +0.00000000000E+000
+3.29005325000E+009, -1.60770212599E+001, +0.00000000000E+000
+3.29255306250E+009, -1.61535334229E+001, +0.00000000000E+000
+3.29505287500E+009, -1.62214050988E+001, +0.00000000000E+000
+3.29755268750E+009, -1.62925171297E+001, +0.00000000000E+000
+3.30005250000E+009, -1.63685203685E+001, +0.00000000000E+000
+3.30255231250E+009, -1.64431272264E+001, +0.00000000000E+000
+3.30505212500E+009, -1.65119824772E+001, +0.00000000000E+000
+3.30755193750E+009, -1.65827810219E+001, +0.00000000000E+000
+3.31005175000E+009, -1.66611368074E+001, +0.00000000000E+000
+3.31255156250E+009, -1.67307508438E+001, +0.00000000000E+000
+3.31505137500E+009, -1.67987604076E+001, +0.00000000000E+000
+3.31755118750E+009, -1.68762934597E+001, +0.00000000000E+000
+3.32005100000E+009, -1.69464605800E+001, +0.00000000000E+000
+3.32255081250E+009, -1.70238902376E+001, +0.00000000000E+000
+3.32505062500E+009, -1.70942996028E+001, +0.00000000000E+000
+3.32755043750E+009, -1.71637528573E+001, +0.00000000000E+000
+3.33005025000E+009, -1.72377690979E+001, +0.00000000000E+000
+3.33255006250E+009, -1.73052180953E+001, +0.00000000000E+000
+3.33504987500E+009, -1.73789574933E+001, +0.00000000000E+000
+3.33754968750E+009, -1.74452653274E+001, +0.00000000000E+000
+3.34004950000E+009, -1.75148171792E+001, +0.00000000000E+000
+3.34254931250E+009, -1.75844696886E+001, +0.00000000000E+000
+3.34504912500E+009, -1.76512995229E+001, +0.00000000000E+000
+3.34754893750E+009, -1.77215283120E+001, +0.00000000000E+000
+3.35004875000E+009, -1.77873539805E+001, +0.00000000000E+000
+3.35254856250E+009, -1.78496680786E+001, +0.00000000000E+000
+3.35504837500E+009, -1.79195358856E+001, +0.00000000000E+000
+3.35754818750E+009, -1.79849736002E+001, +0.00000000000E+000
+3.36004800000E+009, -1.80461947670E+001, +0.00000000000E+000
+3.36254781250E+009, -1.81127421836E+001, +0.00000000000E+000
+3.36504762500E+009, -1.81721169421E+001, +0.00000000000E+000
+3.36754743750E+009, -1.82328688760E+001, +0.00000000000E+000
+3.37004725000E+009, -1.83032736003E+001, +0.00000000000E+000
+3.37254706250E+009, -1.83694785467E+001, +0.00000000000E+000
+3.37504687500E+009, -1.84345014052E+001, +0.00000000000E+000
+3.37754668750E+009, -1.84980512457E+001, +0.00000000000E+000
+3.38004650000E+009, -1.85596768132E+001, +0.00000000000E+000
+3.38254631250E+009, -1.86216207674E+001, +0.00000000000E+000
+3.38504612500E+009, -1.86802463643E+001, +0.00000000000E+000
+3.38754593750E+009, -1.87480131440E+001, +0.00000000000E+000
+3.39004575000E+009, -1.88124644753E+001, +0.00000000000E+000
+3.39254556250E+009, -1.88745401502E+001, +0.00000000000E+000
+3.39504537500E+009, -1.89350982821E+001, +0.00000000000E+000
+3.39754518750E+009, -1.89999319232E+001, +0.00000000000E+000
+3.40004500000E+009, -1.90607318614E+001, +0.00000000000E+000
+3.40254481250E+009, -1.91305165680E+001, +0.00000000000E+000
+3.40504462500E+009, -1.91900918234E+001, +0.00000000000E+000
+3.40754443750E+009, -1.92584810773E+001, +0.00000000000E+000
+3.41004425000E+009, -1.93173800228E+001, +0.00000000000E+000
+3.41254406250E+009, -1.93806298881E+001, +0.00000000000E+000
+3.41504387500E+009, -1.94412914925E+001, +0.00000000000E+000
+3.41754368750E+009, -1.95041453056E+001, +0.00000000000E+000
+3.42004350000E+009, -1.95672649794E+001, +0.00000000000E+000
+3.42254331250E+009, -1.96289284015E+001, +0.00000000000E+000
+3.42504312500E+009, -1.96831059168E+001, +0.00000000000E+000
+3.42754293750E+009, -1.97486195954E+001, +0.00000000000E+000
+3.43004275000E+009, -1.98123503012E+001, +0.00000000000E+000
+3.43254256250E+009, -1.98776004733E+001, +0.00000000000E+000
+3.43504237500E+009, -1.99341688359E+001, +0.00000000000E+000
+3.43754218750E+009, -1.99950919089E+001, +0.00000000000E+000
+3.44004200000E+009, -2.00503490091E+001, +0.00000000000E+000
+3.44254181250E+009, -2.01158772246E+001, +0.00000000000E+000
+3.44504162500E+009, -2.01683142744E+001, +0.00000000000E+000
+3.44754143750E+009, -2.02358969811E+001, +0.00000000000E+000
+3.45004125000E+009, -2.02945968422E+001, +0.00000000000E+000
+3.45254106250E+009, -2.03509719049E+001, +0.00000000000E+000
+3.45504087500E+009, -2.04049440140E+001, +0.00000000000E+000
+3.45754068750E+009, -2.04718181899E+001, +0.00000000000E+000
+3.46004050000E+009, -2.05258811845E+001, +0.00000000000E+000
+3.46254031250E+009, -2.05822994272E+001, +0.00000000000E+000
+3.46504012500E+009, -2.06361890544E+001, +0.00000000000E+000
+3.46753993750E+009, -2.07026247062E+001, +0.00000000000E+000
+3.47003975000E+009, -2.07556718860E+001, +0.00000000000E+000
+3.47253956250E+009, -2.08114957748E+001, +0.00000000000E+000
+3.47503937500E+009, -2.08761261491E+001, +0.00000000000E+000
+3.47753918750E+009, -2.09397731781E+001, +0.00000000000E+000
+3.48003900000E+009, -2.09996204736E+001, +0.00000000000E+000
+3.48253881250E+009, -2.10658862285E+001, +0.00000000000E+000
+3.48503862500E+009, -2.11243045061E+001, +0.00000000000E+000
+3.48753843750E+009, -2.11862235106E+001, +0.00000000000E+000
+3.49003825000E+009, -2.12427108833E+001, +0.00000000000E+000
+3.49253806250E+009, -2.13069471435E+001, +0.00000000000E+000
+3.49503787500E+009, -2.13720508413E+001, +0.00000000000E+000
+3.49753768750E+009, -2.14342088022E+001, +0.00000000000E+000
+3.50003750000E+009, -2.15014797437E+001, +0.00000000000E+000
+3.50253731250E+009, -2.15607913027E+001, +0.00000000000E+000
+3.50503712500E+009, -2.16250908555E+001, +0.00000000000E+000
+3.50753693750E+009, -2.16895646690E+001, +0.00000000000E+000
+3.51003675000E+009, -2.17507509666E+001, +0.00000000000E+000
+3.51253656250E+009, -2.18142685636E+001, +0.00000000000E+000
+3.51503637500E+009, -2.18733408804E+001, +0.00000000000E+000
+3.51753618750E+009, -2.19474813597E+001, +0.00000000000E+000
+3.52003600000E+009, -2.20100263200E+001, +0.00000000000E+000
+3.52253581250E+009, -2.20783633881E+001, +0.00000000000E+000
+3.52503562500E+009, -2.21365073013E+001, +0.00000000000E+000
+3.52753543750E+009, -2.22033009692E+001, +0.00000000000E+000
+3.53003525000E+009, -2.22670455798E+001, +0.00000000000E+000
+3.53253506250E+009, -2.23349133053E+001, +0.00000000000E+000
+3.53503487500E+009, -2.23910676606E+001, +0.00000000000E+000
+3.53753468750E+009, -2.24742498265E+001, +0.00000000000E+000
+3.54003450000E+009, -2.25402249760E+001, +0.00000000000E+000
+3.54253431250E+009, -2.26061478324E+001, +0.00000000000E+000
+3.54503412500E+009, -2.26718649206E+001, +0.00000000000E+000
+3.54753393750E+009, -2.27395142599E+001, +0.00000000000E+000
+3.55003375000E+009, -2.28169724835E+001, +0.00000000000E+000
+3.55253356250E+009, -2.28726880055E+001, +0.00000000000E+000
+3.55503337500E+009, -2.29404211831E+001, +0.00000000000E+000
+3.55753318750E+009, -2.30117448897E+001, +0.00000000000E+000
+3.56003300000E+009, -2.30858354964E+001, +0.00000000000E+000
+3.56253281250E+009, -2.31498578743E+001, +0.00000000000E+000
+3.56503262500E+009, -2.32137237119E+001, +0.00000000000E+000
+3.56753243750E+009, -2.32812317670E+001, +0.00000000000E+000
+3.57003225000E+009, -2.33506135328E+001, +0.00000000000E+000
+3.57253206250E+009, -2.34151650545E+001, +0.00000000000E+000
+3.57503187500E+009, -2.34843817141E+001, +0.00000000000E+000
+3.57753168750E+009, -2.35487544184E+001, +0.00000000000E+000
+3.58003150000E+009, -2.36210296287E+001, +0.00000000000E+000
+3.58253131250E+009, -2.36799452278E+001, +0.00000000000E+000
+3.58503112500E+009, -2.37667694079E+001, +0.00000000000E+000
+3.58753093750E+009, -2.38223624110E+001, +0.00000000000E+000
+3.59003075000E+009, -2.38949888915E+001, +0.00000000000E+000
+3.59253056250E+009, -2.39606728764E+001, +0.00000000000E+000
+3.59503037500E+009, -2.40351568073E+001, +0.00000000000E+000
+3.59753018750E+009, -2.41098897972E+001, +0.00000000000E+000
+3.60003000000E+009, -2.41670866928E+001, +0.00000000000E+000
+3.60252981250E+009, -2.42291293704E+001, +0.00000000000E+000
+3.60502962500E+009, -2.43093090434E+001, +0.00000000000E+000
+3.60752943750E+009, -2.43688782819E+001, +0.00000000000E+000
+3.61002925000E+009, -2.44229414017E+001, +0.00000000000E+000
+3.61252906250E+009, -2.45097199951E+001, +0.00000000000E+000
+3.61502887500E+009, -2.45640727308E+001, +0.00000000000E+000
+3.61752868750E+009, -2.46269534705E+001, +0.00000000000E+000
+3.62002850000E+009, -2.46954171590E+001, +0.00000000000E+000
+3.62252831250E+009, -2.47555775680E+001, +0.00000000000E+000
+3.62502812500E+009, -2.48139769682E+001, +0.00000000000E+000
+3.62752793750E+009, -2.48844643030E+001, +0.00000000000E+000
+3.63002775000E+009, -2.49485119968E+001, +0.00000000000E+000
+3.63252756250E+009, -2.50152166601E+001, +0.00000000000E+000
+3.63502737500E+009, -2.50921184331E+001, +0.00000000000E+000
+3.63752718750E+009, -2.51559517525E+001, +0.00000000000E+000
+3.64002700000E+009, -2.52157267342E+001, +0.00000000000E+000
+3.64252681250E+009, -2.52861076988E+001, +0.00000000000E+000
+3.64502662500E+009, -2.53486433239E+001, +0.00000000000E+000
+3.64752643750E+009, -2.54083750497E+001, +0.00000000000E+000
+3.65002625000E+009, -2.54845739851E+001, +0.00000000000E+000
+3.65252606250E+009, -2.55442132334E+001, +0.00000000000E+000
+3.65502587500E+009, -2.56163805681E+001, +0.00000000000E+000
+3.65752568750E+009, -2.56802498888E+001, +0.00000000000E+000
+3.66002550000E+009, -2.57467814033E+001, +0.00000000000E+000
+3.66252531250E+009, -2.58057548434E+001, +0.00000000000E+000
+3.66502512500E+009, -2.58721079958E+001, +0.00000000000E+000
+3.66752493750E+009, -2.59270774417E+001, +0.00000000000E+000
+3.67002475000E+009, -2.60035734968E+001, +0.00000000000E+000
+3.67252456250E+009, -2.60643725990E+001, +0.00000000000E+000
+3.67502437500E+009, -2.61314660376E+001, +0.00000000000E+000
+3.67752418750E+009, -2.62005075215E+001, +0.00000000000E+000
+3.68002400000E+009, -2.62661728984E+001, +0.00000000000E+000
+3.68252381250E+009, -2.63288906466E+001, +0.00000000000E+000
+3.68502362500E+009, -2.63865906253E+001, +0.00000000000E+000
+3.68752343750E+009, -2.64555421091E+001, +0.00000000000E+000
+3.69002325000E+009, -2.65112587969E+001, +0.00000000000E+000
+3.69252306250E+009, -2.65679495248E+001, +0.00000000000E+000
+3.69502287500E+009, -2.66485967910E+001, +0.00000000000E+000
+3.69752268750E+009, -2.67010150284E+001, +0.00000000000E+000
+3.70002250000E+009, -2.67593073780E+001, +0.00000000000E+000
+3.70252231250E+009, -2.68163114039E+001, +0.00000000000E+000
+3.70502212500E+009, -2.68794721416E+001, +0.00000000000E+000
+3.70752193750E+009, -2.69397838538E+001, +0.00000000000E+000
+3.71002175000E+009, -2.70065060518E+001, +0.00000000000E+000
+3.71252156250E+009, -2.70557859086E+001, +0.00000000000E+000
+3.71502137500E+009, -2.71208849172E+001, +0.00000000000E+000
+3.71752118750E+009, -2.71927280576E+001, +0.00000000000E+000
+3.72002100000E+009, -2.72524685830E+001, +0.00000000000E+000
+3.72252081250E+009, -2.73107735790E+001, +0.00000000000E+000
+3.72502062500E+009, -2.73715109905E+001, +0.00000000000E+000
+3.72752043750E+009, -2.74236963620E+001, +0.00000000000E+000
+3.73002025000E+009, -2.75181168611E+001, +0.00000000000E+000
+3.73252006250E+009, -2.75838222794E+001, +0.00000000000E+000
+3.73501987500E+009, -2.76352364266E+001, +0.00000000000E+000
+3.73751968750E+009, -2.77131634274E+001, +0.00000000000E+000
+3.74001950000E+009, -2.77826318533E+001, +0.00000000000E+000
+3.74251931250E+009, -2.78512784968E+001, +0.00000000000E+000
+3.74501912500E+009, -2.79092129959E+001, +0.00000000000E+000
+3.74751893750E+009, -2.79737291146E+001, +0.00000000000E+000
+3.75001875000E+009, -2.80538147050E+001, +0.00000000000E+000
+3.75251856250E+009, -2.81118581371E+001, +0.00000000000E+000
+3.75501837500E+009, -2.81799607594E+001, +0.00000000000E+000
+3.75751818750E+009, -2.82580745427E+001, +0.00000000000E+000
+3.76001800000E+009, -2.83168428055E+001, +0.00000000000E+000
+3.76251781250E+009, -2.83818881887E+001, +0.00000000000E+000
+3.76501762500E+009, -2.84697075640E+001, +0.00000000000E+000
+3.76751743750E+009, -2.85393690600E+001, +0.00000000000E+000
+3.77001725000E+009, -2.86184000758E+001, +0.00000000000E+000
+3.77251706250E+009, -2.87003266153E+001, +0.00000000000E+000
+3.77501687500E+009, -2.87546655184E+001, +0.00000000000E+000
+3.77751668750E+009, -2.88442921781E+001, +0.00000000000E+000
+3.78001650000E+009, -2.88888571194E+001, +0.00000000000E+000
+3.78251631250E+009, -2.89648540259E+001, +0.00000000000E+000
+3.78501612500E+009, -2.90373125236E+001, +0.00000000000E+000
+3.78751593750E+009, -2.91223064274E+001, +0.00000000000E+000
+3.79001575000E+009, -2.91881509633E+001, +0.00000000000E+000
+3.79251556250E+009, -2.92249693169E+001, +0.00000000000E+000
+3.79501537500E+009, -2.93208840920E+001, +0.00000000000E+000
+3.79751518750E+009, -2.93916741107E+001, +0.00000000000E+000
+3.80001500000E+009, -2.94617681985E+001, +0.00000000000E+000
+3.80251481250E+009, -2.95476638591E+001, +0.00000000000E+000
+3.80501462500E+009, -2.96128529172E+001, +0.00000000000E+000
+3.80751443750E+009, -2.96830929941E+001, +0.00000000000E+000
+3.81001425000E+009, -2.97800972143E+001, +0.00000000000E+000
+3.81251406250E+009, -2.98229843092E+001, +0.00000000000E+000
+3.81501387500E+009, -2.98968885393E+001, +0.00000000000E+000
+3.81751368750E+009, -2.99802006466E+001, +0.00000000000E+000
+3.82001350000E+009, -3.00446009093E+001, +0.00000000000E+000
+3.82251331250E+009, -3.01446837121E+001, +0.00000000000E+000
+3.82501312500E+009, -3.02213857614E+001, +0.00000000000E+000
+3.82751293750E+009, -3.03130073364E+001, +0.00000000000E+000
+3.83001275000E+009, -3.03560724248E+001, +0.00000000000E+000
+3.83251256250E+009, -3.04536747629E+001, +0.00000000000E+000
+3.83501237500E+009, -3.05322372660E+001, +0.00000000000E+000
+3.83751218750E+009, -3.06049356595E+001, +0.00000000000E+000
+3.84001200000E+009, -3.06916494713E+001, +0.00000000000E+000
+3.84251181250E+009, -3.07813940636E+001, +0.00000000000E+000
+3.84501162500E+009, -3.08495652859E+001, +0.00000000000E+000
+3.84751143750E+009, -3.09316052176E+001, +0.00000000000E+000
+3.85001125000E+009, -3.10317620818E+001, +0.00000000000E+000
+3.85251106250E+009, -3.10829689063E+001, +0.00000000000E+000
+3.85501087500E+009, -3.11820063369E+001, +0.00000000000E+000
+3.85751068750E+009, -3.12738460873E+001, +0.00000000000E+000
+3.86001050000E+009, -3.13450102423E+001, +0.00000000000E+000
+3.86251031250E+009, -3.14512737854E+001, +0.00000000000E+000
+3.86501012500E+009, -3.15232926854E+001, +0.00000000000E+000
+3.86750993750E+009, -3.16021505244E+001, +0.00000000000E+000
+3.87000975000E+009, -3.16799482685E+001, +0.00000000000E+000
+3.87250956250E+009, -3.17848437178E+001, +0.00000000000E+000
+3.87500937500E+009, -3.18622819713E+001, +0.00000000000E+000
+3.87750918750E+009, -3.19104402327E+001, +0.00000000000E+000
+3.88000900000E+009, -3.20148002126E+001, +0.00000000000E+000
+3.88250881250E+009, -3.20785954513E+001, +0.00000000000E+000
+3.88500862500E+009, -3.21824500844E+001, +0.00000000000E+000
+3.88750843750E+009, -3.22628439256E+001, +0.00000000000E+000
+3.89000825000E+009, -3.23457410024E+001, +0.00000000000E+000
+3.89250806250E+009, -3.24047498688E+001, +0.00000000000E+000
+3.89500787500E+009, -3.25042182728E+001, +0.00000000000E+000
+3.89750768750E+009, -3.25659214152E+001, +0.00000000000E+000
+3.90000750000E+009, -3.26634321735E+001, +0.00000000000E+000
+3.90250731250E+009, -3.27200626871E+001, +0.00000000000E+000
+3.90500712500E+009, -3.28515636547E+001, +0.00000000000E+000
+3.90750693750E+009, -3.29260316058E+001, +0.00000000000E+000
+3.91000675000E+009, -3.30154963345E+001, +0.00000000000E+000
+3.91250656250E+009, -3.30835977485E+001, +0.00000000000E+000
+3.91500637500E+009, -3.31427347995E+001, +0.00000000000E+000
+3.91750618750E+009, -3.32445190471E+001, +0.00000000000E+000
+3.92000600000E+009, -3.33258010675E+001, +0.00000000000E+000
+3.92250581250E+009, -3.34050305737E+001, +0.00000000000E+000
+3.92500562500E+009, -3.34824559490E+001, +0.00000000000E+000
+3.92750543750E+009, -3.35716296142E+001, +0.00000000000E+000
+3.93000525000E+009, -3.36668587660E+001, +0.00000000000E+000
+3.93250506250E+009, -3.37198431614E+001, +0.00000000000E+000
+3.93500487500E+009, -3.38269174225E+001, +0.00000000000E+000
+3.93750468750E+009, -3.39526807078E+001, +0.00000000000E+000
+3.94000450000E+009, -3.40251070191E+001, +0.00000000000E+000
+3.94250431250E+009, -3.41097086909E+001, +0.00000000000E+000
+3.94500412500E+009, -3.42112750222E+001, +0.00000000000E+000
+3.94750393750E+009, -3.42793327880E+001, +0.00000000000E+000
+3.95000375000E+009, -3.43541945600E+001, +0.00000000000E+000
+3.95250356250E+009, -3.44923393442E+001, +0.00000000000E+000
+3.95500337500E+009, -3.45577789828E+001, +0.00000000000E+000
+3.95750318750E+009, -3.46384307829E+001, +0.00000000000E+000
+3.96000300000E+009, -3.47299267745E+001, +0.00000000000E+000
+3.96250281250E+009, -3.48340051223E+001, +0.00000000000E+000
+3.96500262500E+009, -3.49194867750E+001, +0.00000000000E+000
+3.96750243750E+009, -3.50065974330E+001, +0.00000000000E+000
+3.97000225000E+009, -3.51078051384E+001, +0.00000000000E+000
+3.97250206250E+009, -3.51951717995E+001, +0.00000000000E+000
+3.97500187500E+009, -3.52790887894E+001, +0.00000000000E+000
+3.97750168750E+009, -3.53595975304E+001, +0.00000000000E+000
+3.98000150000E+009, -3.54794673315E+001, +0.00000000000E+000
+3.98250131250E+009, -3.55643281481E+001, +0.00000000000E+000
+3.98500112500E+009, -3.56749318846E+001, +0.00000000000E+000
+3.98750093750E+009, -3.57327109768E+001, +0.00000000000E+000
+3.99000075000E+009, -3.58534019167E+001, +0.00000000000E+000
+3.99250056250E+009, -3.59297322587E+001, +0.00000000000E+000
+3.99500037500E+009, -3.60406255467E+001, +0.00000000000E+000
+3.99750018750E+009, -3.61208497177E+001, +0.00000000000E+000
+4.00000000000E+009, -3.62401573497E+001, +0.00000000000E+000
